Reading additional input from stdin...
OpenAI Codex v0.140.0
--------
workdir: /home/hikari/src/llama.cpp
model: gpt-5.5
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoning summaries: none
session id: 019edb8d-2dcb-7453-9046-bc92339431fc
--------
user
llama.cpp master で 256-expert MoE の per-expert hot/cold split を実装する。各 blk.N.ffn_{gate,up,down}_exps.weight を hot(208)/cold(48) に分け別 buffer 配置 + build_moe_ffn(llama-graph.cpp:1310)で2本の mul_mat_id 分岐。
方式比較: (a)GGUF前処理で物理2分割しrouter id permute (b)loaderでin-memory分割。
mul_mat_id(ggml.c:3277, expert次元=src0の3次元目)の連続性制約、ggml_mul_mat_id が要求する src0 レイアウト、top_k(llama-graph.cpp:1458)出力 selected_experts の id 値をどう hot/cold 2系統に remap するか(id<208→hot, else→cold-208)を踏まえ、実装量と正しさで推奨を。file:line 根拠つき簡潔に。
codex
該当箇所の実装前提をローカルの `master` から確認します。特に `mul_mat_id` の shape/stride 前提、MoE グラフ構築、`top_k` の expert ID の流れを見ます。
exec
/usr/bin/bash -lc 'rg -n "build_moe_ffn|mul_mat_id|selected_experts|top_k|ffn_.*_exps" llama-graph.cpp ggml/src/ggml.c ggml/src/ggml*.c ggml/include/ggml.h' in /home/hikari/src/llama.cpp
 exited 2 in 0ms:
rg: llama-graph.cpp: No such file or directory (os error 2)
ggml/include/ggml.h:1434:    GGML_API struct ggml_tensor * ggml_mul_mat_id(
ggml/include/ggml.h:2368:    // similar to ggml_top_k but implemented as `argsort` + `view`
ggml/include/ggml.h:2369:    GGML_API struct ggml_tensor * ggml_argsort_top_k(
ggml/include/ggml.h:2376:    GGML_API struct ggml_tensor * ggml_top_k(
ggml/src/ggml.c:1158:    "top_k(x)",
ggml/src/ggml.c:3277:// ggml_mul_mat_id
ggml/src/ggml.c:3280:    c = ggml_mul_mat_id(ctx, as, b, ids);
ggml/src/ggml.c:3291:struct ggml_tensor * ggml_mul_mat_id(
ggml/src/ggml.c:5271:// ggml_argsort_top_k
ggml/src/ggml.c:5273:struct ggml_tensor * ggml_argsort_top_k(
ggml/src/ggml.c:5289:// ggml_top_k
ggml/src/ggml.c:5291:struct ggml_tensor * ggml_top_k(
ggml/src/ggml.c:1158:    "top_k(x)",
ggml/src/ggml.c:3277:// ggml_mul_mat_id
ggml/src/ggml.c:3280:    c = ggml_mul_mat_id(ctx, as, b, ids);
ggml/src/ggml.c:3291:struct ggml_tensor * ggml_mul_mat_id(
ggml/src/ggml.c:5271:// ggml_argsort_top_k
ggml/src/ggml.c:5273:struct ggml_tensor * ggml_argsort_top_k(
ggml/src/ggml.c:5289:// ggml_top_k
ggml/src/ggml.c:5291:struct ggml_tensor * ggml_top_k(

exec
/usr/bin/bash -lc 'git rev-parse --abbrev-ref HEAD && git rev-parse HEAD' in /home/hikari/src/llama.cpp
 succeeded in 0ms:
master
834a243664114487f99520370a7a7b00fc7a486f

exec
/usr/bin/bash -lc 'git status --short --branch' in /home/hikari/src/llama.cpp
 succeeded in 0ms:
## master...origin/master
 M tools/cli/cli.cpp

codex
`llama-graph.cpp` はこの checkout では `src/` 配下です。作業木には未関係そうな `tools/cli/cli.cpp` の変更がありますが、読み取りだけで進めます。
exec
/usr/bin/bash -lc "nl -ba src/llama-graph.cpp | sed -n '1260,1515p'" in /home/hikari/src/llama.cpp
 succeeded in 0ms:
  1260	                cb(cur, "ffn_sqr(relu)", il);
ggml/include/ggml.h:2376:    GGML_API struct ggml_tensor * ggml_top_k(

exec
/usr/bin/bash -lc "nl -ba ggml/src/ggml.c | sed -n '3270,3345p'" in /home/hikari/src/llama.cpp
 succeeded in 0ms:
  3270	    GGML_ASSERT(a->op == GGML_OP_MUL_MAT);
  3271	
  3272	    const int32_t hint_i32 = (int32_t) hint;
  3273	
  3274	    ggml_set_op_params_i32(a, 1, hint_i32);
  3275	}
  3276	
  3277	// ggml_mul_mat_id
  3278	
  3279	/*
  3280	    c = ggml_mul_mat_id(ctx, as, b, ids);
  3281	
  3282	    as  -> [cols, rows, n_expert]
  3283	    b   -> [cols, n_expert_used, n_tokens]
  3284	    ids -> [n_expert_used, n_tokens] (i32)
  3285	    c   -> [rows, n_expert_used, n_tokens]
  3286	
  3287	    in b, n_expert_used can be broadcasted to match the n_expert_used of ids
  3288	
  3289	    c ~= as[:,:,i] @ b[:,i%r,t], i = ids[e,t] for all e,t in ids
  3290	*/
  3291	struct ggml_tensor * ggml_mul_mat_id(
  3292	        struct ggml_context * ctx,
  3293	        struct ggml_tensor  * as,
  3294	        struct ggml_tensor  * b,
  3295	        struct ggml_tensor  * ids) {
  3296	    GGML_ASSERT(!ggml_is_transposed(as));
  3297	    GGML_ASSERT(ids->type == GGML_TYPE_I32);
  3298	
  3299	    GGML_ASSERT(as->ne[3] == 1); // as is 3d (one matrix per expert)
  3300	    GGML_ASSERT(b->ne[3] == 1); // b is 3d
  3301	    GGML_ASSERT(ids->ne[2] == 1 && ids->ne[3] == 1); // ids is 2d
  3302	    GGML_ASSERT(ids->ne[1] == b->ne[2]); // must have an expert list per b row
  3303	    GGML_ASSERT(as->ne[0] == b->ne[0]); // can_mul_mat
  3304	    GGML_ASSERT(ids->ne[0] % b->ne[1] == 0); // can broadcast
  3305	
  3306	    const int64_t ne[4] = { as->ne[1], ids->ne[0], b->ne[2], 1 };
  3307	    struct ggml_tensor * result = ggml_new_tensor(ctx, GGML_TYPE_F32, 4, ne);
  3308	
  3309	    result->op     = GGML_OP_MUL_MAT_ID;
  3310	    result->src[0] = as;
  3311	    result->src[1] = b;
  3312	    result->src[2] = ids;
  3313	
  3314	    return result;
  3315	}
  3316	
  3317	// ggml_out_prod
  3318	
  3319	static inline bool ggml_can_out_prod(const struct ggml_tensor * t0, const struct ggml_tensor * t1) {
  3320	    static_assert(GGML_MAX_DIMS == 4, "GGML_MAX_DIMS is not 4 - update this function");
  3321	
  3322	    return (t0->ne[1] == t1->ne[1])   &&
  3323	           (t1->ne[2]%t0->ne[2] == 0) && // verify t0 is broadcastable
  3324	           (t1->ne[3]%t0->ne[3] == 0);
  3325	}
  3326	
  3327	struct ggml_tensor * ggml_out_prod(
  3328	        struct ggml_context * ctx,
  3329	        struct ggml_tensor  * a,
  3330	        struct ggml_tensor  * b) {
  3331	    GGML_ASSERT(ggml_can_out_prod(a, b));
  3332	    GGML_ASSERT(!ggml_is_transposed(a));
  3333	
  3334	    // a is broadcastable to b for ne[2] and ne[3] -> use b->ne[2] and b->ne[3]
  3335	    const int64_t ne[4] = { a->ne[0], b->ne[0], b->ne[2], b->ne[3] };
  3336	    struct ggml_tensor * result = ggml_new_tensor(ctx, GGML_TYPE_F32, 4, ne);
  3337	
  3338	    result->op     = GGML_OP_OUT_PROD;
  3339	    result->src[0] = a;
  3340	    result->src[1] = b;
  3341	
  3342	    return result;
  3343	}
  3344	
  3345	// ggml_scale

exec
/usr/bin/bash -lc "nl -ba ggml/include/ggml.h | sed -n '1425,1445p'" in /home/hikari/src/llama.cpp
 succeeded in 0ms:
  1425	            struct ggml_tensor * a,
  1426	            enum ggml_prec       prec);
  1427	
  1428	    // change the hint of a matrix multiplication
  1429	    GGML_API void ggml_mul_mat_set_hint(
  1430	            struct ggml_tensor * a,
  1431	            enum ggml_op_hint    hint);
  1432	
  1433	    // indirect matrix multiplication
  1434	    GGML_API struct ggml_tensor * ggml_mul_mat_id(
  1435	            struct ggml_context * ctx,
  1436	            struct ggml_tensor  * as,
  1437	            struct ggml_tensor  * b,
  1438	            struct ggml_tensor  * ids);
  1439	
  1440	    // A: m columns, n rows,
  1441	    // B: p columns, n rows,
  1442	    // result is m columns, p rows
  1443	    GGML_API struct ggml_tensor * ggml_out_prod(
  1444	            struct ggml_context * ctx,
  1445	            struct ggml_tensor  * a,

codex
MoE 側では `selected_experts` が重み取得と3本の expert 行列選択に同じ ID として使われています。次に、テンソル生成/loader と backend 側の `MUL_MAT_ID` 制約まで確認して、方式ごとの破綻点を切り分けます。
exec
/usr/bin/bash -lc "nl -ba src/llama-graph.cpp | sed -n '1514,1685p'" in /home/hikari/src/llama.cpp
 succeeded in 0ms:
  1514	    ggml_tensor * up = nullptr;
  1515	    ggml_tensor * experts = nullptr;
  1516	
  1517	    if (gate_up_exps) {
  1518	        // merged gate_up path: one mul_mat_id, then split into gate and up views
  1519	        ggml_tensor * gate_up = build_lora_mm_id(gate_up_exps, cur, selected_experts); // [n_ff*2, n_expert_used, n_tokens]
  1520	        cb(gate_up, "ffn_moe_gate_up", il);
  1521	
  1522	        if (gate_up_exps_b) {
  1523	            gate_up = ggml_add_id(ctx0, gate_up, gate_up_exps_b, selected_experts);
  1524	            cb(gate_up, "ffn_moe_gate_up_biased", il);
  1525	        }
  1526	
  1527	        // apply per-expert scale2 to merged gate_up (use up_exps_s since gate and up are fused)
  1528	        if (up_exps_s) {
  1529	            ggml_tensor * s = ggml_reshape_3d(ctx0, up_exps_s, 1, n_expert, 1);
  1530	            s = ggml_repeat_4d(ctx0, s, 1, n_expert, n_tokens, 1);
  1531	            s = ggml_get_rows(ctx0, s, selected_experts); // [1, n_expert_used, n_tokens]
  1532	            gate_up = ggml_mul(ctx0, gate_up, s);
  1533	            cb(gate_up, "ffn_moe_gate_up_scaled", il);
  1534	        }
  1535	
  1536	        const int64_t n_ff = gate_up->ne[0] / 2;
  1537	        cur = ggml_view_3d(ctx0, gate_up, n_ff, gate_up->ne[1], gate_up->ne[2], gate_up->nb[1], gate_up->nb[2], 0);
  1538	        cb(cur, "ffn_moe_gate", il);
  1539	        up  = ggml_view_3d(ctx0, gate_up, n_ff, gate_up->ne[1], gate_up->ne[2], gate_up->nb[1], gate_up->nb[2], n_ff * gate_up->nb[0]);
  1540	        cb(up, "ffn_moe_up", il);
  1541	    } else {
  1542	        // separate gate and up path
  1543	        up = build_lora_mm_id(up_exps, cur, selected_experts); // [n_ff, n_expert_used, n_tokens]
  1544	        cb(up, "ffn_moe_up", il);
  1545	
  1546	        if (up_exps_b) {
  1547	            up = ggml_add_id(ctx0, up, up_exps_b, selected_experts);
  1548	            cb(up, "ffn_moe_up_biased", il);
  1549	        }
  1550	
  1551	        // apply per-expert scale2 to up
  1552	        if (up_exps_s) {
  1553	            ggml_tensor * s = ggml_reshape_3d(ctx0, up_exps_s, 1, n_expert, 1);
  1554	            s = ggml_repeat_4d(ctx0, s, 1, n_expert, n_tokens, 1);
  1555	            s = ggml_get_rows(ctx0, s, selected_experts); // [1, n_expert_used, n_tokens]
  1556	            up = ggml_mul(ctx0, up, s);
  1557	            cb(up, "ffn_moe_up_scaled", il);
  1558	        }
  1559	
  1560	        if (gate_exps) {
  1561	            cur = build_lora_mm_id(gate_exps, cur, selected_experts); // [n_ff, n_expert_used, n_tokens]
  1562	            cb(cur, "ffn_moe_gate", il);
  1563	        } else {
  1564	            cur = up;
  1565	        }
  1566	
  1567	        if (gate_exps_b) {
  1568	            cur = ggml_add_id(ctx0, cur, gate_exps_b, selected_experts);
  1569	            cb(cur, "ffn_moe_gate_biased", il);
  1570	        }
  1571	
  1572	        // apply per-expert scale2 to gate
  1573	        if (gate_exps_s) {
  1574	            ggml_tensor * s = ggml_reshape_3d(ctx0, gate_exps_s, 1, n_expert, 1);
  1575	            s = ggml_repeat_4d(ctx0, s, 1, n_expert, n_tokens, 1);
  1576	            s = ggml_get_rows(ctx0, s, selected_experts); // [1, n_expert_used, n_tokens]
  1577	            cur = ggml_mul(ctx0, cur, s);
  1578	            cb(cur, "ffn_moe_gate_scaled", il);
  1579	        }
  1580	    }
  1581	
  1582	    const bool has_gate = gate_exps || gate_up_exps;
  1583	
  1584	    switch (type_op) {
  1585	        case LLM_FFN_SILU:
  1586	            if (gate_exps) {
  1587	                // Step35: per-layer clamp for routed experts
  1588	                if (arch == LLM_ARCH_STEP35 && il >= 0) {
  1589	                    const float limit = hparams.swiglu_clamp_exp[il];
  1590	                    constexpr float eps = 1e-6f;
  1591	                    if (limit > eps) {
  1592	                        ggml_tensor * gate_act = ggml_silu(ctx0, cur);
  1593	                        cb(gate_act, "ffn_moe_silu", il);
  1594	                        gate_act = ggml_clamp(ctx0, gate_act, -INFINITY, limit);
  1595	                        cb(gate_act, "ffn_moe_silu_clamped", il);
  1596	
  1597	                        up = ggml_clamp(ctx0, up, -limit, limit);
  1598	                        cb(up, "ffn_moe_up_clamped", il);
  1599	
  1600	                        cur = ggml_mul(ctx0, gate_act, up);
  1601	                        cb(cur, "ffn_moe_swiglu_limited", il);
  1602	                        break;
  1603	                    }
  1604	                }
  1605	            }
  1606	
  1607	            if (has_gate) {
  1608	                cur = ggml_swiglu_split(ctx0, cur, up);
  1609	                cb(cur, "ffn_moe_swiglu", il);
  1610	            } else {
  1611	                cur = ggml_silu(ctx0, cur);
  1612	                cb(cur, "ffn_moe_silu", il);
  1613	            } break;
  1614	        case LLM_FFN_GELU:
  1615	            if (has_gate) {
  1616	                cur = ggml_geglu_split(ctx0, cur, up);
  1617	                cb(cur, "ffn_moe_geglu", il);
  1618	            } else {
  1619	                cur = ggml_gelu(ctx0, cur);
  1620	                cb(cur, "ffn_moe_gelu", il);
  1621	            } break;
  1622	        case LLM_FFN_SWIGLU_OAI_MOE:
  1623	            {
  1624	                // TODO: move to hparams?
  1625	                constexpr float alpha = 1.702f;
  1626	                constexpr float limit = 7.0f;
  1627	                cur = ggml_swiglu_oai(ctx0, cur, up, alpha, limit);
  1628	                cb(cur, "ffn_moe_swiglu_oai", il);
  1629	            } break;
  1630	        case LLM_FFN_RELU:
  1631	            if (has_gate) {
  1632	                cur = ggml_reglu_split(ctx0, cur, up);
  1633	                cb(cur, "ffn_moe_reglu", il);
  1634	            } else {
  1635	                cur = ggml_relu(ctx0, cur);
  1636	                cb(cur, "ffn_moe_relu", il);
  1637	            } break;
  1638	        case LLM_FFN_RELU_SQR:
  1639	            if (has_gate) {
  1640	                // TODO: add support for gated squared relu
  1641	                GGML_ABORT("fatal error: gated squared relu not implemented");
  1642	            } else {
  1643	                cur = ggml_relu(ctx0, cur);
  1644	                cur = ggml_sqr(ctx0, cur);
  1645	                cb(cur, "ffn_moe_relu_sqr", il);
  1646	            } break;
  1647	        default:
  1648	            GGML_ABORT("fatal error");
  1649	    }
  1650	
  1651	    experts = build_lora_mm_id(down_exps, cur, selected_experts); // [n_embd, n_expert_used, n_tokens]
  1652	    cb(experts, "ffn_moe_down", il);
  1653	
  1654	    if (down_exps_b) {
  1655	        experts = ggml_add_id(ctx0, experts, down_exps_b, selected_experts);
  1656	        cb(experts, "ffn_moe_down_biased", il);
  1657	    }
  1658	
  1659	    // apply per-expert scale2 to down
  1660	    if (down_exps_s) {
  1661	        ggml_tensor * s = ggml_reshape_3d(ctx0, down_exps_s, 1, n_expert, 1);
  1662	        s = ggml_repeat_4d(ctx0, s, 1, n_expert, n_tokens, 1);
  1663	        s = ggml_get_rows(ctx0, s, selected_experts); // [1, n_expert_used, n_tokens]
  1664	        experts = ggml_mul(ctx0, experts, s);
  1665	        cb(experts, "ffn_moe_down_scaled", il);
  1666	    }
  1667	
  1668	    if (!weight_before_ffn) {
  1669	        experts = ggml_mul(ctx0, experts, weights);
  1670	        cb(experts, "ffn_moe_weighted", il);
  1671	    }
  1672	
  1673	    ggml_build_forward_expand(gf, experts);
  1674	
  1675	    ggml_tensor * cur_experts[LLAMA_MAX_EXPERTS] = { nullptr };
  1676	
  1677	    assert(n_expert_used > 0);
  1678	
  1679	    // order the views before the adds
  1680	    for (uint32_t i = 0; i < hparams.n_expert_used; ++i) {
  1681	        cur_experts[i] = ggml_view_2d(ctx0, experts, n_embd, n_tokens, experts->nb[2], i*experts->nb[1]);
  1682	
  1683	        ggml_build_forward_expand(gf, cur_experts[i]);
  1684	    }
  1685	

exec
/usr/bin/bash -lc "nl -ba src/llama-model-loader.cpp | sed -n '900,945p'" in /home/hikari/src/llama.cpp
 succeeded in 0ms:
   900	    ggml_init_params params = {
   901	        /*.mem_size   =*/ ggml_tensor_overhead()*8,
   902	        /*.mem_buffer =*/ NULL,
   903	        /*.no_alloc   =*/ true,
   904	    };
   905	    ggml_context_ptr ctx_ptr { ggml_init(params) };
   906	    if (!ctx_ptr) {
   907	        throw std::runtime_error(format("failed to create ggml context"));
   908	    }
   909	    ggml_context * ctx = ctx_ptr.get();
   910	
   911	    ggml_tensor * op_tensor = nullptr;
   912	
   913	    switch (op) {
   914	        case GGML_OP_GET_ROWS:
   915	            {
   916	                ggml_tensor * b = ggml_new_tensor_1d(ctx, GGML_TYPE_I32, 512);
   917	                op_tensor = ggml_get_rows(ctx, w, b);
   918	            } break;
   919	        case GGML_OP_MUL_MAT:
   920	            {
   921	                ggml_tensor * b = ggml_new_tensor_4d(ctx, GGML_TYPE_F32, w->ne[0], 512, w->ne[2], w->ne[3]);
   922	                op_tensor = ggml_mul_mat(ctx, w, b);
   923	            } break;
   924	        case GGML_OP_MUL_MAT_ID:
   925	            {
   926	                const int n_expert_used = hparams.n_expert_used;
   927	                GGML_ASSERT(n_expert_used > 0);
   928	                ggml_tensor * b = ggml_new_tensor_3d(ctx, GGML_TYPE_F32, w->ne[0], n_expert_used, 512);
   929	                ggml_tensor * ids = ggml_new_tensor_2d(ctx, GGML_TYPE_I32, n_expert_used, 512);
   930	                op_tensor = ggml_mul_mat_id(ctx, w, b, ids);
   931	            } break;
   932	        case GGML_OP_ADD:
   933	            {
   934	                ggml_tensor * a = ggml_new_tensor_4d(ctx, GGML_TYPE_F32, w->ne[0], w->ne[1], w->ne[2], w->ne[3]);
   935	                op_tensor = ggml_add(ctx, a, w);
   936	            } break;
   937	        case GGML_OP_ADD_ID:
   938	            {
   939	                const int n_expert_used = hparams.n_expert_used;
   940	                GGML_ASSERT(n_expert_used > 0);
   941	                ggml_tensor * a = ggml_new_tensor_3d(ctx, GGML_TYPE_F32, w->ne[0], n_expert_used, 512);
   942	                ggml_tensor * c = ggml_new_tensor_2d(ctx, GGML_TYPE_I32, n_expert_used, 512);
   943	                op_tensor = ggml_add_id(ctx, a, w, c);
   944	            } break;
   945	        case GGML_OP_MUL:

exec
/usr/bin/bash -lc "nl -ba src/llama-model.cpp | sed -n '2480,2505p'" in /home/hikari/src/llama.cpp
 succeeded in 0ms:
  2480	llama_model_base::llama_model_base(const struct llama_model_params & params) : llama_model(params), model(this), tn(model->arch),
  2481	    TENSOR_DUPLICATED     (llama_model_loader::TENSOR_DUPLICATED),
  2482	    TENSOR_NOT_REQUIRED   (llama_model_loader::TENSOR_NOT_REQUIRED),
  2483	    TENSOR_SKIP           (llama_model_loader::TENSOR_SKIP),
  2484	    TENSOR_SKIP_IF_VIRTUAL(llama_model_loader::TENSOR_SKIP_IF_VIRTUAL) {}
  2485	
  2486	ggml_tensor * llama_model_base::create_tensor(const LLM_TN_IMPL & tn, const std::initializer_list<int64_t> & ne, int flags) {
  2487	    GGML_ASSERT(ml != nullptr);
  2488	    return create_tensor(*ml, tn, ne, flags);
  2489	}
  2490	
  2491	void llama_model_base::create_tensor_gate_up_exps(llama_layer & layer, int bid, int64_t n_embd_, int64_t n_ff_, int64_t n_expert_, int flags) {
  2492	    layer.ffn_gate_up_exps = create_tensor(tn(LLM_TENSOR_FFN_GATE_UP_EXPS, "weight", bid), {n_embd_, n_ff_ * 2, n_expert_}, TENSOR_NOT_REQUIRED);
  2493	    if (layer.ffn_gate_up_exps == nullptr) {
  2494	        layer.ffn_gate_exps = create_tensor(tn(LLM_TENSOR_FFN_GATE_EXPS, "weight", bid), {n_embd_, n_ff_, n_expert_}, flags);
  2495	        layer.ffn_up_exps   = create_tensor(tn(LLM_TENSOR_FFN_UP_EXPS,   "weight", bid), {n_embd_, n_ff_, n_expert_}, flags);
  2496	    }
  2497	}
  2498	
  2499	void llama_model_base::create_tensor_qkv(llama_layer & layer, int bid,
  2500	        int64_t n_embd_, int64_t n_embd_q_, int64_t n_embd_k_, int64_t n_embd_v_,
  2501	        int flags) {
  2502	    const int64_t n_embd_qkv = n_embd_q_ + n_embd_k_ + n_embd_v_;
  2503	    layer.wqkv = create_tensor(tn(LLM_TENSOR_ATTN_QKV, "weight", bid), {n_embd_, n_embd_qkv}, TENSOR_NOT_REQUIRED | TENSOR_SKIP_IF_VIRTUAL);
  2504	    if (layer.wqkv) {
  2505	        layer.wqkv_b = create_tensor(tn(LLM_TENSOR_ATTN_QKV, "bias", bid), {n_embd_qkv}, TENSOR_NOT_REQUIRED | TENSOR_SKIP_IF_VIRTUAL);

exec
/usr/bin/bash -lc 'rg -n "MUL_MAT_ID|mul_mat_id" ggml/src src | head -n 200' in /home/hikari/src/llama.cpp
 succeeded in 0ms:
ggml/src/ggml.c:1008:    "MUL_MAT_ID",
ggml/src/ggml.c:3277:// ggml_mul_mat_id
ggml/src/ggml.c:3280:    c = ggml_mul_mat_id(ctx, as, b, ids);
ggml/src/ggml.c:3291:struct ggml_tensor * ggml_mul_mat_id(
ggml/src/ggml.c:3309:    result->op     = GGML_OP_MUL_MAT_ID;
src/llama-model-loader.cpp:924:        case GGML_OP_MUL_MAT_ID:
src/llama-model-loader.cpp:930:                op_tensor = ggml_mul_mat_id(ctx, w, b, ids);
src/llama-model-loader.cpp:1116:            if (info.op == GGML_OP_MUL_MAT_ID) {
ggml/src/ggml-backend-meta.cpp:846:            case GGML_OP_MUL_MAT_ID: {
ggml/src/ggml-zendnn/ggml-zendnn.cpp:199:static void ggml_zendnn_compute_forward_mul_mat_id(
ggml/src/ggml-zendnn/ggml-zendnn.cpp:386:            case GGML_OP_MUL_MAT_ID:
ggml/src/ggml-zendnn/ggml-zendnn.cpp:387:                ggml_zendnn_compute_forward_mul_mat_id(ctx, node);
ggml/src/ggml-zendnn/ggml-zendnn.cpp:540:        case GGML_OP_MUL_MAT_ID:
ggml/src/ggml-zendnn/ggml-zendnn.cpp:566:            // MUL_MAT_ID performs best with a moderate number of experts due to its
ggml/src/ggml-zendnn/ggml-zendnn.cpp:570:            if (op->op == GGML_OP_MUL_MAT_ID) {
ggml/src/ggml-webgpu/ggml-webgpu.cpp:1530:static webgpu_encoded_op ggml_webgpu_mul_mat_id_vec(webgpu_context & ctx,
ggml/src/ggml-webgpu/ggml-webgpu.cpp:1546:    webgpu_pipeline pipeline = ctx->shader_lib->get_mul_mat_id_vec_pipeline(shader_lib_ctx);
ggml/src/ggml-webgpu/ggml-webgpu.cpp:1588:static webgpu_encoded_op ggml_webgpu_mul_mat_id(webgpu_context & ctx,
ggml/src/ggml-webgpu/ggml-webgpu.cpp:1595:        return ggml_webgpu_mul_mat_id_vec(ctx, src0, src1, src2, dst);
ggml/src/ggml-webgpu/ggml-webgpu.cpp:1611:    gather_pipeline = ctx->shader_lib->get_mul_mat_id_gather_pipeline(shader_lib_ctx);
ggml/src/ggml-webgpu/ggml-webgpu.cpp:1612:    main_pipeline   = ctx->shader_lib->get_mul_mat_id_pipeline(shader_lib_ctx);
ggml/src/ggml-webgpu/ggml-webgpu.cpp:1618:    // params for mul_mat_id_gather.wgsl
ggml/src/ggml-webgpu/ggml-webgpu.cpp:1643:    // bind group entries for mul_mat_id_gather.wgsl
ggml/src/ggml-webgpu/ggml-webgpu.cpp:1665:    // params for mul_mat_id.wgsl
ggml/src/ggml-webgpu/ggml-webgpu.cpp:1682:    // bind group entries for mul_mat_id.wgsl
ggml/src/ggml-webgpu/ggml-webgpu.cpp:2964:        case GGML_OP_MUL_MAT_ID:
ggml/src/ggml-webgpu/ggml-webgpu.cpp:2965:            return ggml_webgpu_mul_mat_id(ctx, src0, src1, src2, node);
ggml/src/ggml-webgpu/ggml-webgpu.cpp:3583:        case GGML_OP_MUL_MAT_ID:
ggml/src/ggml-webgpu/ggml-webgpu.cpp:4043:        case GGML_OP_MUL_MAT_ID:
ggml/src/ggml-cpu/ggml-cpu.c:1445:// ggml_compute_forward_mul_mat_id
ggml/src/ggml-cpu/ggml-cpu.c:1454:static void ggml_compute_forward_mul_mat_id_one_chunk(
ggml/src/ggml-cpu/ggml-cpu.c:1525:static void ggml_compute_forward_mul_mat_id(
ggml/src/ggml-cpu/ggml-cpu.c:1685:            ggml_compute_forward_mul_mat_id_one_chunk(
ggml/src/ggml-cpu/ggml-cpu.c:1831:        case GGML_OP_MUL_MAT_ID:
ggml/src/ggml-cpu/ggml-cpu.c:1833:                ggml_compute_forward_mul_mat_id(params, tensor);
ggml/src/ggml-cpu/ggml-cpu.c:2299:        case GGML_OP_MUL_MAT_ID:
ggml/src/ggml-cpu/ggml-cpu.c:2822:                case GGML_OP_MUL_MAT_ID:
ggml/src/ggml-cpu/repack.cpp:4168:            case GGML_OP_MUL_MAT_ID:
ggml/src/ggml-cpu/repack.cpp:4194:            case GGML_OP_MUL_MAT_ID:
ggml/src/ggml-cpu/repack.cpp:4195:                forward_mul_mat_id(params, op);
ggml/src/ggml-cpu/repack.cpp:4386:    void forward_mul_mat_id(ggml_compute_params * params, ggml_tensor * op) {
ggml/src/ggml-cpu/repack.cpp:4791:        } else if (op->op == GGML_OP_MUL_MAT_ID
ggml/src/ggml-cpu/repack.cpp:4811:        if (op->op == GGML_OP_MUL_MAT || op->op == GGML_OP_MUL_MAT_ID) {
ggml/src/ggml-webgpu/wgsl-shaders/mul_mat_decls.tmpl:45:#ifndef MUL_MAT_ID
ggml/src/ggml-webgpu/ggml-webgpu-shader-lib.hpp:940:/** MUL_MAT_ID **/
ggml/src/ggml-webgpu/ggml-webgpu-shader-lib.hpp:942:struct ggml_webgpu_mul_mat_id_pipeline_key {
ggml/src/ggml-webgpu/ggml-webgpu-shader-lib.hpp:948:    bool operator==(const ggml_webgpu_mul_mat_id_pipeline_key & other) const {
ggml/src/ggml-webgpu/ggml-webgpu-shader-lib.hpp:954:struct ggml_webgpu_mul_mat_id_pipeline_key_hash {
ggml/src/ggml-webgpu/ggml-webgpu-shader-lib.hpp:955:    size_t operator()(const ggml_webgpu_mul_mat_id_pipeline_key & key) const {
ggml/src/ggml-webgpu/ggml-webgpu-shader-lib.hpp:1110:    std::unordered_map<int, webgpu_pipeline> mul_mat_id_gather_pipelines;  // key is fixed
ggml/src/ggml-webgpu/ggml-webgpu-shader-lib.hpp:1111:    std::unordered_map<ggml_webgpu_mul_mat_id_pipeline_key, webgpu_pipeline, ggml_webgpu_mul_mat_id_pipeline_key_hash>
ggml/src/ggml-webgpu/ggml-webgpu-shader-lib.hpp:1112:        mul_mat_id_pipelines;                                              // src0_type/src1_type
ggml/src/ggml-webgpu/ggml-webgpu-shader-lib.hpp:1113:    std::unordered_map<ggml_webgpu_mul_mat_id_pipeline_key, webgpu_pipeline, ggml_webgpu_mul_mat_id_pipeline_key_hash>
ggml/src/ggml-webgpu/ggml-webgpu-shader-lib.hpp:1114:        mul_mat_id_vec_pipelines;                                          // src0_type/src1_type
ggml/src/ggml-webgpu/ggml-webgpu-shader-lib.hpp:2115:    webgpu_pipeline get_mul_mat_id_gather_pipeline(const ggml_webgpu_shader_lib_context & context) {
ggml/src/ggml-webgpu/ggml-webgpu-shader-lib.hpp:2116:        auto it = mul_mat_id_gather_pipelines.find(1);
ggml/src/ggml-webgpu/ggml-webgpu-shader-lib.hpp:2117:        if (it != mul_mat_id_gather_pipelines.end()) {
ggml/src/ggml-webgpu/ggml-webgpu-shader-lib.hpp:2123:        auto processed     = preprocessor.preprocess(wgsl_mul_mat_id_gather, defines);
ggml/src/ggml-webgpu/ggml-webgpu-shader-lib.hpp:2127:        webgpu_pipeline pipeline       = ggml_webgpu_create_pipeline(device, processed, "mul_mat_id_gather");
ggml/src/ggml-webgpu/ggml-webgpu-shader-lib.hpp:2129:        mul_mat_id_gather_pipelines[1] = pipeline;
